operation,va util,total cycle,compute cycle,io cycle,current cycle,memory bw,sram occupancy,sa util
k projection,-1,134240,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,135360,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,138656,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,139776,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,143072,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,144192,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,147488,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,148608,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,151904,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,153024,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,156320,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,157440,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,160736,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,161856,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,165152,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,166272,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,169568,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,170688,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,173984,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,175104,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,178400,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,179520,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,182816,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,183936,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,187232,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,188352,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,191648,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,192768,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,196064,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,197184,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,200480,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,201600,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,204896,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,206016,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,209312,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
